captured_at_utc,event_title,event_url,market_id,market_slug,outcome_label,unit,lower_bound,upper_bound,initial_yes_midpoint,initial_yes_bid,initial_yes_ask,yes_midpoint,yes_bid,yes_ask,spread
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 19?,https://polymarket.com/event/highest-temperature-in-houston-on-april-19-2026,2003992,highest-temperature-in-houston-on-april-19-2026-76-77f,Will the highest temperature in Houston be between 76-77°F on April 19?,F,,,0.034,0.028,0.04,0.043,0.038,0.048,0.010000000000000002
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 19?,https://polymarket.com/event/highest-temperature-in-houston-on-april-19-2026,2003993,highest-temperature-in-houston-on-april-19-2026-78-79f,Will the highest temperature in Houston be between 78-79°F on April 19?,F,,,0.0145,0.01,0.019,0.01,0.006,0.014,0.008
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 19?,https://polymarket.com/event/highest-temperature-in-houston-on-april-19-2026,2003994,highest-temperature-in-houston-on-april-19-2026-80-81f,Will the highest temperature in Houston be between 80-81°F on April 19?,F,,,0.0105,0.005,0.016,0.006,0.004,0.008,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 19?,https://polymarket.com/event/highest-temperature-in-houston-on-april-19-2026,2003995,highest-temperature-in-houston-on-april-19-2026-82-83f,Will the highest temperature in Houston be between 82-83°F on April 19?,F,,,0.0065,0.005,0.008,0.006,0.005,0.007,0.002
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011398,highest-temperature-in-houston-on-april-20-2026-65forbelow,Will the highest temperature in Houston be 65°F or below on April 20?,F,,,0.0085,0.008,0.01,0.0075,0.007,0.008,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011408,highest-temperature-in-houston-on-april-20-2026-84forhigher,Will the highest temperature in Houston be 84°F or higher on April 20?,F,,,0.003,0.002,0.004,0.003,0.002,0.004,0.002
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011399,highest-temperature-in-houston-on-april-20-2026-66-67f,Will the highest temperature in Houston be between 66-67°F on April 20?,F,,,0.0275,0.025,0.03,0.026,0.025,0.027,0.0019999999999999983
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011400,highest-temperature-in-houston-on-april-20-2026-68-69f,Will the highest temperature in Houston be between 68-69°F on April 20?,F,,,0.08,0.07,0.09,0.065,0.05,0.08,0.03
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011401,highest-temperature-in-houston-on-april-20-2026-70-71f,Will the highest temperature in Houston be between 70-71°F on April 20?,F,,,0.345,0.3,0.39,0.32,0.3,0.34,0.040000000000000036
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011402,highest-temperature-in-houston-on-april-20-2026-72-73f,Will the highest temperature in Houston be between 72-73°F on April 20?,F,,,0.355,0.35,0.36,0.385,0.38,0.39,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011403,highest-temperature-in-houston-on-april-20-2026-74-75f,Will the highest temperature in Houston be between 74-75°F on April 20?,F,,,0.115,0.11,0.12,0.145,0.14,0.15,0.009999999999999981
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011404,highest-temperature-in-houston-on-april-20-2026-76-77f,Will the highest temperature in Houston be between 76-77°F on April 20?,F,,,0.0185,0.018,0.019,0.018,0.017,0.019,0.0019999999999999983
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011405,highest-temperature-in-houston-on-april-20-2026-78-79f,Will the highest temperature in Houston be between 78-79°F on April 20?,F,,,0.0135,0.008,0.019,0.0115,0.007,0.016,0.009000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011406,highest-temperature-in-houston-on-april-20-2026-80-81f,Will the highest temperature in Houston be between 80-81°F on April 20?,F,,,0.0065,0.005,0.008,0.0065,0.005,0.008,0.003
2026-04-19T00:02:04+00:00,Highest temperature in Houston on April 20?,https://polymarket.com/event/highest-temperature-in-houston-on-april-20-2026,2011407,highest-temperature-in-houston-on-april-20-2026-82-83f,Will the highest temperature in Houston be between 82-83°F on April 20?,F,,,0.004,0.003,0.009,0.0025,0.002,0.003,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996687,highest-temperature-in-istanbul-on-april-18-2026-10c,Will the highest temperature in Istanbul be 10°C on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996688,highest-temperature-in-istanbul-on-april-18-2026-11c,Will the highest temperature in Istanbul be 11°C on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996689,highest-temperature-in-istanbul-on-april-18-2026-12c,Will the highest temperature in Istanbul be 12°C on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996690,highest-temperature-in-istanbul-on-april-18-2026-13c,Will the highest temperature in Istanbul be 13°C on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996691,highest-temperature-in-istanbul-on-april-18-2026-14c,Will the highest temperature in Istanbul be 14°C on April 18?,C,,,0.9995,0.999,1.0,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996692,highest-temperature-in-istanbul-on-april-18-2026-15c,Will the highest temperature in Istanbul be 15°C on April 18?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996693,highest-temperature-in-istanbul-on-april-18-2026-16c,Will the highest temperature in Istanbul be 16°C on April 18?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996694,highest-temperature-in-istanbul-on-april-18-2026-17c,Will the highest temperature in Istanbul be 17°C on April 18?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996695,highest-temperature-in-istanbul-on-april-18-2026-18c,Will the highest temperature in Istanbul be 18°C on April 18?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996696,highest-temperature-in-istanbul-on-april-18-2026-19corhigher,Will the highest temperature in Istanbul be 19°C or higher on April 18?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 18?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-18-2026,1996686,highest-temperature-in-istanbul-on-april-18-2026-9corbelow,Will the highest temperature in Istanbul be 9°C or below on April 18?,C,,,,,,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004031,highest-temperature-in-istanbul-on-april-19-2026-10c,Will the highest temperature in Istanbul be 10°C on April 19?,C,,,0.0025,0.002,0.003,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004032,highest-temperature-in-istanbul-on-april-19-2026-11c,Will the highest temperature in Istanbul be 11°C on April 19?,C,,,0.006,0.003,0.009,0.0055,0.003,0.008,0.005
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004033,highest-temperature-in-istanbul-on-april-19-2026-12c,Will the highest temperature in Istanbul be 12°C on April 19?,C,,,0.012,0.007,0.017,0.008,0.006,0.01,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004034,highest-temperature-in-istanbul-on-april-19-2026-13c,Will the highest temperature in Istanbul be 13°C on April 19?,C,,,0.12,0.11,0.13,0.1,0.09,0.11,0.020000000000000004
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004035,highest-temperature-in-istanbul-on-april-19-2026-14c,Will the highest temperature in Istanbul be 14°C on April 19?,C,,,0.365,0.35,0.38,0.375,0.36,0.39,0.030000000000000027
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004036,highest-temperature-in-istanbul-on-april-19-2026-15c,Will the highest temperature in Istanbul be 15°C on April 19?,C,,,0.335,0.33,0.34,0.365,0.35,0.38,0.030000000000000027
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004037,highest-temperature-in-istanbul-on-april-19-2026-16c,Will the highest temperature in Istanbul be 16°C on April 19?,C,,,0.165,0.16,0.17,0.165,0.16,0.17,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004038,highest-temperature-in-istanbul-on-april-19-2026-17c,Will the highest temperature in Istanbul be 17°C on April 19?,C,,,0.048,0.046,0.05,0.0385,0.036,0.041,0.0050000000000000044
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004039,highest-temperature-in-istanbul-on-april-19-2026-18c,Will the highest temperature in Istanbul be 18°C on April 19?,C,,,0.0105,0.01,0.011,0.0105,0.01,0.011,0.0009999999999999992
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004040,highest-temperature-in-istanbul-on-april-19-2026-19corhigher,Will the highest temperature in Istanbul be 19°C or higher on April 19?,C,,,0.0035,0.003,0.004,0.0025,0.002,0.003,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 19?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-19-2026,2004030,highest-temperature-in-istanbul-on-april-19-2026-9corbelow,Will the highest temperature in Istanbul be 9°C or below on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011443,highest-temperature-in-istanbul-on-april-20-2026-10c,Will the highest temperature in Istanbul be 10°C on April 20?,C,,,0.0015,0.001,0.008,0.005,0.002,0.003,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011444,highest-temperature-in-istanbul-on-april-20-2026-11c,Will the highest temperature in Istanbul be 11°C on April 20?,C,,,0.0065,0.003,0.01,0.0065,0.004,0.009,0.004999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011445,highest-temperature-in-istanbul-on-april-20-2026-12c,Will the highest temperature in Istanbul be 12°C on April 20?,C,,,0.0055,0.002,0.009,0.0075,0.005,0.009,0.003999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011446,highest-temperature-in-istanbul-on-april-20-2026-13c,Will the highest temperature in Istanbul be 13°C on April 20?,C,,,0.003,0.002,0.006,0.0055,0.003,0.004,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011447,highest-temperature-in-istanbul-on-april-20-2026-14c,Will the highest temperature in Istanbul be 14°C on April 20?,C,,,0.0045,0.002,0.007,0.0095,0.009,0.01,0.0010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011448,highest-temperature-in-istanbul-on-april-20-2026-15c,Will the highest temperature in Istanbul be 15°C on April 20?,C,,,0.0155,0.011,0.02,0.0125,0.011,0.016,0.005000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011449,highest-temperature-in-istanbul-on-april-20-2026-16c,Will the highest temperature in Istanbul be 16°C on April 20?,C,,,0.08,0.06,0.1,0.045,0.04,0.05,0.010000000000000002
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011450,highest-temperature-in-istanbul-on-april-20-2026-17c,Will the highest temperature in Istanbul be 17°C on April 20?,C,,,0.305,0.29,0.32,0.3,0.28,0.32,0.03999999999999998
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011451,highest-temperature-in-istanbul-on-april-20-2026-18c,Will the highest temperature in Istanbul be 18°C on April 20?,C,,,0.375,0.35,0.4,0.33,0.3,0.36,0.06
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011452,highest-temperature-in-istanbul-on-april-20-2026-19corhigher,Will the highest temperature in Istanbul be 19°C or higher on April 20?,C,,,0.255,0.24,0.27,0.2,0.14,0.26,0.12
2026-04-19T00:02:04+00:00,Highest temperature in Istanbul on April 20?,https://polymarket.com/event/highest-temperature-in-istanbul-on-april-20-2026,2011442,highest-temperature-in-istanbul-on-april-20-2026-9corbelow,Will the highest temperature in Istanbul be 9°C or below on April 20?,C,,,0.0015,0.001,0.007,0.0025,0.002,0.003,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004107,highest-temperature-in-jakarta-on-april-19-2026-28corbelow,Will the highest temperature in Jakarta be 28°C or below on April 19?,C,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004108,highest-temperature-in-jakarta-on-april-19-2026-29c,Will the highest temperature in Jakarta be 29°C on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004109,highest-temperature-in-jakarta-on-april-19-2026-30c,Will the highest temperature in Jakarta be 30°C on April 19?,C,,,0.0195,0.019,0.02,0.0035,0.003,0.004,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004110,highest-temperature-in-jakarta-on-april-19-2026-31c,Will the highest temperature in Jakarta be 31°C on April 19?,C,,,0.0315,0.03,0.032,0.035,0.021,0.048,0.027
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004111,highest-temperature-in-jakarta-on-april-19-2026-32c,Will the highest temperature in Jakarta be 32°C on April 19?,C,,,0.175,0.17,0.2,0.27,0.26,0.27,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004112,highest-temperature-in-jakarta-on-april-19-2026-33c,Will the highest temperature in Jakarta be 33°C on April 19?,C,,,0.44,0.43,0.46,0.445,0.4,0.45,0.04999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004113,highest-temperature-in-jakarta-on-april-19-2026-34c,Will the highest temperature in Jakarta be 34°C on April 19?,C,,,0.31,0.3,0.32,0.31,0.29,0.32,0.030000000000000027
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004114,highest-temperature-in-jakarta-on-april-19-2026-35c,Will the highest temperature in Jakarta be 35°C on April 19?,C,,,0.05,0.04,0.06,0.0255,0.021,0.03,0.008999999999999998
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004115,highest-temperature-in-jakarta-on-april-19-2026-36c,Will the highest temperature in Jakarta be 36°C on April 19?,C,,,0.016,0.012,0.02,0.0075,0.007,0.014,0.007
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004116,highest-temperature-in-jakarta-on-april-19-2026-37c,Will the highest temperature in Jakarta be 37°C on April 19?,C,,,0.005,0.003,0.007,0.0035,0.003,0.007,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 19?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-19-2026,2004117,highest-temperature-in-jakarta-on-april-19-2026-38corhigher,Will the highest temperature in Jakarta be 38°C or higher on April 19?,C,,,0.0015,0.001,0.002,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011519,highest-temperature-in-jakarta-on-april-20-2026-27corbelow,Will the highest temperature in Jakarta be 27°C or below on April 20?,C,,,0.003,0.001,0.005,0.003,0.001,0.005,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011520,highest-temperature-in-jakarta-on-april-20-2026-28c,Will the highest temperature in Jakarta be 28°C on April 20?,C,,,0.002,0.001,0.003,0.0025,0.002,0.003,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011521,highest-temperature-in-jakarta-on-april-20-2026-29c,Will the highest temperature in Jakarta be 29°C on April 20?,C,,,0.007,0.005,0.009,0.0055,0.005,0.006,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011522,highest-temperature-in-jakarta-on-april-20-2026-30c,Will the highest temperature in Jakarta be 30°C on April 20?,C,,,0.0235,0.02,0.027,0.028,0.02,0.036,0.015999999999999997
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011523,highest-temperature-in-jakarta-on-april-20-2026-31c,Will the highest temperature in Jakarta be 31°C on April 20?,C,,,0.095,0.09,0.1,0.07,0.06,0.08,0.020000000000000004
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011524,highest-temperature-in-jakarta-on-april-20-2026-32c,Will the highest temperature in Jakarta be 32°C on April 20?,C,,,0.27,0.26,0.28,0.285,0.26,0.31,0.04999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011525,highest-temperature-in-jakarta-on-april-20-2026-33c,Will the highest temperature in Jakarta be 33°C on April 20?,C,,,0.365,0.36,0.37,0.365,0.36,0.37,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011526,highest-temperature-in-jakarta-on-april-20-2026-34c,Will the highest temperature in Jakarta be 34°C on April 20?,C,,,0.2,0.19,0.21,0.23,0.21,0.25,0.04000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011527,highest-temperature-in-jakarta-on-april-20-2026-35c,Will the highest temperature in Jakarta be 35°C on April 20?,C,,,0.0595,0.05,0.069,0.0345,0.029,0.04,0.011
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011528,highest-temperature-in-jakarta-on-april-20-2026-36c,Will the highest temperature in Jakarta be 36°C on April 20?,C,,,0.0275,0.025,0.03,0.009,0.008,0.017,0.009000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Jakarta on April 20?,https://polymarket.com/event/highest-temperature-in-jakarta-on-april-20-2026,2011529,highest-temperature-in-jakarta-on-april-20-2026-37corhigher,Will the highest temperature in Jakarta be 37°C or higher on April 20?,C,,,0.0095,0.009,0.01,0.008,0.006,0.01,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004118,highest-temperature-in-jeddah-on-april-19-2026-30corbelow,Will the highest temperature in Jeddah be 30°C or below on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004119,highest-temperature-in-jeddah-on-april-19-2026-31c,Will the highest temperature in Jeddah be 31°C on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004120,highest-temperature-in-jeddah-on-april-19-2026-32c,Will the highest temperature in Jeddah be 32°C on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004121,highest-temperature-in-jeddah-on-april-19-2026-33c,Will the highest temperature in Jeddah be 33°C on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004122,highest-temperature-in-jeddah-on-april-19-2026-34c,Will the highest temperature in Jeddah be 34°C on April 19?,C,,,0.0005,0.0,0.001,,,,
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004123,highest-temperature-in-jeddah-on-april-19-2026-35c,Will the highest temperature in Jeddah be 35°C on April 19?,C,,,0.0155,0.015,0.016,0.015,0.01,0.02,0.01
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004124,highest-temperature-in-jeddah-on-april-19-2026-36c,Will the highest temperature in Jeddah be 36°C on April 19?,C,,,0.405,0.37,0.44,0.435,0.49,0.5,0.010000000000000009
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004125,highest-temperature-in-jeddah-on-april-19-2026-37c,Will the highest temperature in Jeddah be 37°C on April 19?,C,,,0.28,0.26,0.3,0.27,0.24,0.3,0.06
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004126,highest-temperature-in-jeddah-on-april-19-2026-38c,Will the highest temperature in Jeddah be 38°C on April 19?,C,,,0.225,0.19,0.26,0.26,0.21,0.31,0.1
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004127,highest-temperature-in-jeddah-on-april-19-2026-39c,Will the highest temperature in Jeddah be 39°C on April 19?,C,,,0.095,0.08,0.11,0.05,0.04,0.06,0.019999999999999997
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 19?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-19-2026,2004128,highest-temperature-in-jeddah-on-april-19-2026-40corhigher,Will the highest temperature in Jeddah be 40°C or higher on April 19?,C,,,0.0315,0.023,0.04,0.0315,0.023,0.04,0.017
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011530,highest-temperature-in-jeddah-on-april-20-2026-28corbelow,Will the highest temperature in Jeddah be 28°C or below on April 20?,C,,,0.003,0.001,0.005,0.0015,0.001,0.002,0.001
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011531,highest-temperature-in-jeddah-on-april-20-2026-29c,Will the highest temperature in Jeddah be 29°C on April 20?,C,,,0.005,0.003,0.007,0.006,0.005,0.007,0.002
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011532,highest-temperature-in-jeddah-on-april-20-2026-30c,Will the highest temperature in Jeddah be 30°C on April 20?,C,,,0.0055,0.003,0.008,0.007,0.005,0.009,0.003999999999999999
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011533,highest-temperature-in-jeddah-on-april-20-2026-31c,Will the highest temperature in Jeddah be 31°C on April 20?,C,,,0.013,0.008,0.018,0.0105,0.009,0.012,0.003000000000000001
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011534,highest-temperature-in-jeddah-on-april-20-2026-32c,Will the highest temperature in Jeddah be 32°C on April 20?,C,,,0.033,0.021,0.045,0.018,0.016,0.02,0.004
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011535,highest-temperature-in-jeddah-on-april-20-2026-33c,Will the highest temperature in Jeddah be 33°C on April 20?,C,,,0.135,0.05,0.22,0.1,0.09,0.11,0.020000000000000004
2026-04-19T00:02:04+00:00,Highest temperature in Jeddah on April 20?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-20-2026,2011536,highest-temperature-in-jeddah-on-april-20-2026-34c,Will the highest temperature in Jeddah be 34°C on April 20?,C,,,0.29,0.27,0.31,0.3,0.27,0.33,0.06
